id,name,rtt,message
27,MelonDinosaur,65.562801,Hello!
18,MahoganyWorm,45.333499,Hello!
42,YellowGull,57.193099,Hello!
12,PeachLocust,64.251900,Hello!
38,CornflowerTurkey,59.350000,Hello!
6,AquamarineMink,4.158101,Hello!
28,ThistleTurtle,8.395600,Hello!
16,DandelionChough,70.887000,Hello!
62,DandelionClam,8.457000,Hello!
39,IndigoRat,14.287800,Hello!
21,ScarletFerret,134.217700,Hello!
45,ChestnutHornet,110.340199,Hello!
53,IndigoPeafowl,8.472500,Hello!
79,OrangeGoldfinch,9.655399,Hello!
43,WisteriaWallaby,15.428200,Hello!
89,YellowRed panda,16.310000,Hello!
15,FuchsiaWallaby,9.834600,Hello!
81,IndigoCaribou,23.371000,Hello!
22,DandelionPorcupine,74.666200,Hello!
51,PlumBison,96.631300,Hello!
44,WisteriaHerring,23.744000,Hello!
101,SilverSnake,89.280001,Hello!
104,CeriseOpossum,152.428100,Hello!
91,RedParrot,86.012900,Hello!
3,MaroonSheep,76.204201,Hello!
107,BrownBarracuda,89.444700,Hello!
70,ThistleDragonfly,69.438200,Hello!
56,PlumWhale,71.460000,Hello!
29,BlushShrew,79.003400,Hello!
57,ShadowDuck,62.075199,Hello!
13,MagentaArmadillo,62.345600,Hello!
33,YellowBaboon,80.551999,Hello!
46,CopperBuffalo,83.969800,Hello!
14,MaroonPartridge,74.268701,Hello!
133,MaroonGoldfinch,68.452100,Hello!
76,EggplantRed deer,76.552200,Hello!
122,ScarletStork,145.614099,Hello!
106,EggplantPelican,152.460200,Hello!
37,PeachEchidna,171.666100,Hello!
136,PeachOpossum,87.129000,Hello!
154,MagentaButterfly,65.321100,Hello!
17,BeaverCattle,20.047200,Hello!
2,AlmondGaur,67.948100,Hello!
0,FuchsiaMongoose,116.886899,Hello!
113,BrownLapwing,91.394400,Hello!
128,WisteriaWolverine,76.733500,Hello!
146,BrownHuman,91.955000,Hello!
114,FuchsiaSparrow,87.139399,Hello!
66,BeaverManatee,67.208900,Hello!
130,ThistleGiraffe,70.719500,Hello!
184,CeriseSalmon,69.576600,Hello!
8,ApricotLlama,68.471000,Hello!
34,PeriwinkleBeaver,69.614400,Hello!
50,TanCat,78.375500,Hello!
161,YellowCaterpillar,92.043501,Hello!
64,DenimGoat,102.211400,Hello!
190,GrayTermite,76.998399,Hello!
158,ThistleKudu,53.685100,Hello!
54,ChestnutNightingale,66.317000,Hello!
82,MahoganyIbis,57.554700,Hello!
19,MagentaStork,63.020100,Hello!
85,SilverAlbatross,65.066900,Hello!
55,BlushGiraffe,76.867100,Hello!
78,ThistleCormorant,77.174201,Hello!
108,CornflowerZebra,19.787799,Hello!
1,GreenAardvark,66.406100,Hello!
192,RazzmatazzEland,66.346000,Hello!
74,GrayFrog,70.344200,Hello!
166,DenimClam,54.292500,Hello!
32,SilverDuck,55.984000,Hello!
11,YellowWolverine,79.466600,Hello!
123,OrchidPony,72.146000,Hello!
135,BeaverPig,46.651401,Hello!
198,RazzmatazzWorm,101.245299,Hello!
61,ShamrockOpossum,93.330501,Hello!
52,WisteriaPheasant,66.130499,Hello!
7,PeriwinkleDunlin,13.871799,Hello!
132,ManateeEel,93.945101,Hello!
212,BlushOyster,89.507300,Hello!
127,OrangeHuman,87.957101,Hello!
185,RedHare,72.448601,Hello!
